"","samp_ev","exp","rep","grp_sz","counts"
"7214","LSZ2","T24","1","flagellate euglenid 16 144",0
"7215","LSZ2","FC","2","flagellate euglenid 16 144",0
"7216","LSZ2","T24","2","flagellate euglenid 16 144",0
"7217","LSZ2","FC","3","flagellate euglenid 16 144",0
"7218","LSZ2","T24","3","flagellate euglenid 16 144",0
"7219","WLD2","FC","1","flagellate euglenid 16 144",0
"7220","WLD2","T24","1","flagellate euglenid 16 144",0
"7221","WLD2","FC","2","flagellate euglenid 16 144",0
"7222","WLD2","T24","2","flagellate euglenid 16 144",0
"7223","WLD2","FC","3","flagellate euglenid 16 144",0
"7224","WLD2","T24","3","flagellate euglenid 16 144",0
"7225","SJR1","FC","1","flagellate euglenid 16 144",0
"7226","SJR1","T24","1","flagellate euglenid 16 144",0
"7227","SJR1","FC","2","flagellate euglenid 16 144",0
"7228","SJR1","T24","2","flagellate euglenid 16 144",0
"7229","SJR1","FC","3","flagellate euglenid 16 144",0
"7230","SJR1","T24","3","flagellate euglenid 16 144",0
"7231","YBP2","FC","1","flagellate euglenid 16 144",0
"7232","YBP2","T24","1","flagellate euglenid 16 144",1
"7233","YBP2","FC","2","flagellate euglenid 16 144",0
"7234","YBP2","T24","2","flagellate euglenid 16 144",0
"7235","YBP2","FC","3","flagellate euglenid 16 144",0
"7236","YBP2","T24","3","flagellate euglenid 16 144",0
"7237","SJR2","FC","1","flagellate euglenid 40 40",0
"7238","SJR2","T24","1","flagellate euglenid 40 40",0
"7239","SJR2","FC","2","flagellate euglenid 40 40",0
"7240","SJR2","T24","2","flagellate euglenid 40 40",0
"7241","SJR2","FC","3","flagellate euglenid 40 40",0
"7242","SJR2","T24","3","flagellate euglenid 40 40",0
"7243","YBP1","FC","1","flagellate euglenid 40 40",0
"7244","YBP1","T24","1","flagellate euglenid 40 40",0
"7245","YBP1","FC","2","flagellate euglenid 40 40",0
"7246","YBP1","T24","2","flagellate euglenid 40 40",0
"7247","YBP1","FC","3","flagellate euglenid 40 40",0
"7248","YBP1","T24","3","flagellate euglenid 40 40",0
"7249","LSZ2","FC","1","flagellate euglenid 40 40",0
"7250","LSZ2","T24","1","flagellate euglenid 40 40",0
"7251","LSZ2","FC","2","flagellate euglenid 40 40",0
"7252","LSZ2","T24","2","flagellate euglenid 40 40",0
"7253","LSZ2","FC","3","flagellate euglenid 40 40",0
"7254","LSZ2","T24","3","flagellate euglenid 40 40",0
"7255","WLD2","FC","1","flagellate euglenid 40 40",0
"7256","WLD2","T24","1","flagellate euglenid 40 40",0
"7257","WLD2","FC","2","flagellate euglenid 40 40",0
"7258","WLD2","T24","2","flagellate euglenid 40 40",0
"7259","WLD2","FC","3","flagellate euglenid 40 40",0
"7260","WLD2","T24","3","flagellate euglenid 40 40",0
"7261","SJR1","FC","1","flagellate euglenid 40 40",0
"7262","SJR1","T24","1","flagellate euglenid 40 40",0
"7263","SJR1","FC","2","flagellate euglenid 40 40",0
"7264","SJR1","T24","2","flagellate euglenid 40 40",0
"7265","SJR1","FC","3","flagellate euglenid 40 40",0
"7266","SJR1","T24","3","flagellate euglenid 40 40",0
"7267","YBP2","FC","1","flagellate euglenid 40 40",0
"7268","YBP2","T24","1","flagellate euglenid 40 40",0
"7269","YBP2","FC","2","flagellate euglenid 40 40",0
"7270","YBP2","T24","2","flagellate euglenid 40 40",0
"7271","YBP2","FC","3","flagellate euglenid 40 40",3
"7272","YBP2","T24","3","flagellate euglenid 40 40",0
"7273","SJR2","FC","1","ochrophyte synura 16 16",0
"7274","SJR2","T24","1","ochrophyte synura 16 16",0
"7275","SJR2","FC","2","ochrophyte synura 16 16",0
"7276","SJR2","T24","2","ochrophyte synura 16 16",0
"7277","SJR2","FC","3","ochrophyte synura 16 16",0
"7278","SJR2","T24","3","ochrophyte synura 16 16",0
"7279","YBP1","FC","1","ochrophyte synura 16 16",0
"7280","YBP1","T24","1","ochrophyte synura 16 16",0
"7281","YBP1","FC","2","ochrophyte synura 16 16",0
"7282","YBP1","T24","2","ochrophyte synura 16 16",0
"7283","YBP1","FC","3","ochrophyte synura 16 16",0
"7284","YBP1","T24","3","ochrophyte synura 16 16",0
"7285","LSZ2","FC","1","ochrophyte synura 16 16",0
"7286","LSZ2","T24","1","ochrophyte synura 16 16",0
"7287","LSZ2","FC","2","ochrophyte synura 16 16",0
"7288","LSZ2","T24","2","ochrophyte synura 16 16",0
"7289","LSZ2","FC","3","ochrophyte synura 16 16",0
"7290","LSZ2","T24","3","ochrophyte synura 16 16",0
"7291","WLD2","FC","1","ochrophyte synura 16 16",0
"7292","WLD2","T24","1","ochrophyte synura 16 16",0
"7293","WLD2","FC","2","ochrophyte synura 16 16",0
"7294","WLD2","T24","2","ochrophyte synura 16 16",0
"7295","WLD2","FC","3","ochrophyte synura 16 16",0
"7296","WLD2","T24","3","ochrophyte synura 16 16",0
"7297","SJR1","FC","1","ochrophyte synura 16 16",0
"7298","SJR1","T24","1","ochrophyte synura 16 16",0
"7299","SJR1","FC","2","ochrophyte synura 16 16",1
"7300","SJR1","T24","2","ochrophyte synura 16 16",0
"7301","SJR1","FC","3","ochrophyte synura 16 16",1
"7302","SJR1","T24","3","ochrophyte synura 16 16",0
"7303","YBP2","FC","1","ochrophyte synura 16 16",0
"7304","YBP2","T24","1","ochrophyte synura 16 16",0
"7305","YBP2","FC","2","ochrophyte synura 16 16",0
"7306","YBP2","T24","2","ochrophyte synura 16 16",0
"7307","YBP2","FC","3","ochrophyte synura 16 16",0
"7308","YBP2","T24","3","ochrophyte synura 16 16",0
"7309","SJR2","FC","1","ochrophyte synura 32 32",0
"7310","SJR2","T24","1","ochrophyte synura 32 32",0
"7311","SJR2","FC","2","ochrophyte synura 32 32",0
"7312","SJR2","T24","2","ochrophyte synura 32 32",0
"7313","SJR2","FC","3","ochrophyte synura 32 32",0
"7314","SJR2","T24","3","ochrophyte synura 32 32",0
"7315","YBP1","FC","1","ochrophyte synura 32 32",0
"7316","YBP1","T24","1","ochrophyte synura 32 32",0
"7317","YBP1","FC","2","ochrophyte synura 32 32",0
"7318","YBP1","T24","2","ochrophyte synura 32 32",0
"7319","YBP1","FC","3","ochrophyte synura 32 32",0
"7320","YBP1","T24","3","ochrophyte synura 32 32",0
"7321","LSZ2","FC","1","ochrophyte synura 32 32",0
"7322","LSZ2","T24","1","ochrophyte synura 32 32",0
"7323","LSZ2","FC","2","ochrophyte synura 32 32",0
"7324","LSZ2","T24","2","ochrophyte synura 32 32",0
"7325","LSZ2","FC","3","ochrophyte synura 32 32",0
"7326","LSZ2","T24","3","ochrophyte synura 32 32",0
"7327","WLD2","FC","1","ochrophyte synura 32 32",0
"7328","WLD2","T24","1","ochrophyte synura 32 32",0
"7329","WLD2","FC","2","ochrophyte synura 32 32",0
"7330","WLD2","T24","2","ochrophyte synura 32 32",0
"7331","WLD2","FC","3","ochrophyte synura 32 32",0
"7332","WLD2","T24","3","ochrophyte synura 32 32",0
"7333","SJR1","FC","1","ochrophyte synura 32 32",0
"7334","SJR1","T24","1","ochrophyte synura 32 32",0
"7335","SJR1","FC","2","ochrophyte synura 32 32",0
"7336","SJR1","T24","2","ochrophyte synura 32 32",0
"7337","SJR1","FC","3","ochrophyte synura 32 32",0
"7338","SJR1","T24","3","ochrophyte synura 32 32",0
"7339","YBP2","FC","1","ochrophyte synura 32 32",0
"7340","YBP2","T24","1","ochrophyte synura 32 32",0
"7341","YBP2","FC","2","ochrophyte synura 32 32",0
"7342","YBP2","T24","2","ochrophyte synura 32 32",0
"7343","YBP2","FC","3","ochrophyte synura 32 32",0
"7344","YBP2","T24","3","ochrophyte synura 32 32",0
"7345","SJR2","FC","1","tintinnid agglutinated 16 24",0
"7346","SJR2","T24","1","tintinnid agglutinated 16 24",0
"7347","SJR2","FC","2","tintinnid agglutinated 16 24",0
"7348","SJR2","T24","2","tintinnid agglutinated 16 24",0
"7349","SJR2","FC","3","tintinnid agglutinated 16 24",0
"7350","SJR2","T24","3","tintinnid agglutinated 16 24",0
"7351","YBP1","FC","1","tintinnid agglutinated 16 24",0
"7352","YBP1","T24","1","tintinnid agglutinated 16 24",0
"7353","YBP1","FC","2","tintinnid agglutinated 16 24",26
"7354","YBP1","T24","2","tintinnid agglutinated 16 24",0
"7355","YBP1","FC","3","tintinnid agglutinated 16 24",0
"7356","YBP1","T24","3","tintinnid agglutinated 16 24",0
"7357","LSZ2","FC","1","tintinnid agglutinated 16 24",0
"7358","LSZ2","T24","1","tintinnid agglutinated 16 24",0
"7359","LSZ2","FC","2","tintinnid agglutinated 16 24",0
"7360","LSZ2","T24","2","tintinnid agglutinated 16 24",0
"7361","LSZ2","FC","3","tintinnid agglutinated 16 24",0
"7362","LSZ2","T24","3","tintinnid agglutinated 16 24",0
"7363","WLD2","FC","1","tintinnid agglutinated 16 24",0
"7364","WLD2","T24","1","tintinnid agglutinated 16 24",0
"7365","WLD2","FC","2","tintinnid agglutinated 16 24",0
"7366","WLD2","T24","2","tintinnid agglutinated 16 24",0
"7367","WLD2","FC","3","tintinnid agglutinated 16 24",0
"7368","WLD2","T24","3","tintinnid agglutinated 16 24",0
"7369","SJR1","FC","1","tintinnid agglutinated 16 24",0
"7370","SJR1","T24","1","tintinnid agglutinated 16 24",0
"7371","SJR1","FC","2","tintinnid agglutinated 16 24",0
"7372","SJR1","T24","2","tintinnid agglutinated 16 24",0
"7373","SJR1","FC","3","tintinnid agglutinated 16 24",0
"7374","SJR1","T24","3","tintinnid agglutinated 16 24",0
"7375","YBP2","FC","1","tintinnid agglutinated 16 24",0
"7376","YBP2","T24","1","tintinnid agglutinated 16 24",0
"7377","YBP2","FC","2","tintinnid agglutinated 16 24",0
"7378","YBP2","T24","2","tintinnid agglutinated 16 24",0
"7379","YBP2","FC","3","tintinnid agglutinated 16 24",0
"7380","YBP2","T24","3","tintinnid agglutinated 16 24",0
"7381","SJR2","FC","1","tintinnid agglutinated 16 80",0
"7382","SJR2","T24","1","tintinnid agglutinated 16 80",0
"7383","SJR2","FC","2","tintinnid agglutinated 16 80",0
"7384","SJR2","T24","2","tintinnid agglutinated 16 80",0
"7385","SJR2","FC","3","tintinnid agglutinated 16 80",0
"7386","SJR2","T24","3","tintinnid agglutinated 16 80",0
"7387","YBP1","FC","1","tintinnid agglutinated 16 80",0
"7388","YBP1","T24","1","tintinnid agglutinated 16 80",0
"7389","YBP1","FC","2","tintinnid agglutinated 16 80",0
"7390","YBP1","T24","2","tintinnid agglutinated 16 80",0
"7391","YBP1","FC","3","tintinnid agglutinated 16 80",0
"7392","YBP1","T24","3","tintinnid agglutinated 16 80",0
"7393","LSZ2","FC","1","tintinnid agglutinated 16 80",0
"7394","LSZ2","T24","1","tintinnid agglutinated 16 80",0
"7395","LSZ2","FC","2","tintinnid agglutinated 16 80",0
"7396","LSZ2","T24","2","tintinnid agglutinated 16 80",0
"7397","LSZ2","FC","3","tintinnid agglutinated 16 80",0
"7398","LSZ2","T24","3","tintinnid agglutinated 16 80",0
"7399","WLD2","FC","1","tintinnid agglutinated 16 80",0
"7400","WLD2","T24","1","tintinnid agglutinated 16 80",0
"7401","WLD2","FC","2","tintinnid agglutinated 16 80",0
"7402","WLD2","T24","2","tintinnid agglutinated 16 80",0
"7403","WLD2","FC","3","tintinnid agglutinated 16 80",0
"7404","WLD2","T24","3","tintinnid agglutinated 16 80",0
"7405","SJR1","FC","1","tintinnid agglutinated 16 80",0
"7406","SJR1","T24","1","tintinnid agglutinated 16 80",0
"7407","SJR1","FC","2","tintinnid agglutinated 16 80",0
"7408","SJR1","T24","2","tintinnid agglutinated 16 80",0
"7409","SJR1","FC","3","tintinnid agglutinated 16 80",0
"7410","SJR1","T24","3","tintinnid agglutinated 16 80",0
"7411","YBP2","FC","1","tintinnid agglutinated 16 80",0
"7412","YBP2","T24","1","tintinnid agglutinated 16 80",0
"7413","YBP2","FC","2","tintinnid agglutinated 16 80",0
"7414","YBP2","T24","2","tintinnid agglutinated 16 80",0
"7415","YBP2","FC","3","tintinnid agglutinated 16 80",0
"7416","YBP2","T24","3","tintinnid agglutinated 16 80",0
"7417","SJR2","FC","1","tintinnid agglutinated 20 40",0
"7418","SJR2","T24","1","tintinnid agglutinated 20 40",0
"7419","SJR2","FC","2","tintinnid agglutinated 20 40",0
"7420","SJR2","T24","2","tintinnid agglutinated 20 40",0
"7421","SJR2","FC","3","tintinnid agglutinated 20 40",0
"7422","SJR2","T24","3","tintinnid agglutinated 20 40",0
"7423","YBP1","FC","1","tintinnid agglutinated 20 40",0
"7424","YBP1","T24","1","tintinnid agglutinated 20 40",0
"7425","YBP1","FC","2","tintinnid agglutinated 20 40",0
"7426","YBP1","T24","2","tintinnid agglutinated 20 40",0
"7427","YBP1","FC","3","tintinnid agglutinated 20 40",0
"7428","YBP1","T24","3","tintinnid agglutinated 20 40",0
"7429","LSZ2","FC","1","tintinnid agglutinated 20 40",0
"7430","LSZ2","T24","1","tintinnid agglutinated 20 40",0
"7431","LSZ2","FC","2","tintinnid agglutinated 20 40",0
"7432","LSZ2","T24","2","tintinnid agglutinated 20 40",0
"7433","LSZ2","FC","3","tintinnid agglutinated 20 40",6
"7434","LSZ2","T24","3","tintinnid agglutinated 20 40",0
"7435","WLD2","FC","1","tintinnid agglutinated 20 40",0
"7436","WLD2","T24","1","tintinnid agglutinated 20 40",0
"7437","WLD2","FC","2","tintinnid agglutinated 20 40",0
"7438","WLD2","T24","2","tintinnid agglutinated 20 40",0
"7439","WLD2","FC","3","tintinnid agglutinated 20 40",0
"7440","WLD2","T24","3","tintinnid agglutinated 20 40",0
"7441","SJR1","FC","1","tintinnid agglutinated 20 40",0
"7442","SJR1","T24","1","tintinnid agglutinated 20 40",0
"7443","SJR1","FC","2","tintinnid agglutinated 20 40",0
"7444","SJR1","T24","2","tintinnid agglutinated 20 40",0
"7445","SJR1","FC","3","tintinnid agglutinated 20 40",0
"7446","SJR1","T24","3","tintinnid agglutinated 20 40",0
"7447","YBP2","FC","1","tintinnid agglutinated 20 40",0
"7448","YBP2","T24","1","tintinnid agglutinated 20 40",0
"7449","YBP2","FC","2","tintinnid agglutinated 20 40",0
"7450","YBP2","T24","2","tintinnid agglutinated 20 40",0
"7451","YBP2","FC","3","tintinnid agglutinated 20 40",0
"7452","YBP2","T24","3","tintinnid agglutinated 20 40",0
"7453","SJR2","FC","1","tintinnid agglutinated 20 64",0
"7454","SJR2","T24","1","tintinnid agglutinated 20 64",0
"7455","SJR2","FC","2","tintinnid agglutinated 20 64",0
"7456","SJR2","T24","2","tintinnid agglutinated 20 64",0
"7457","SJR2","FC","3","tintinnid agglutinated 20 64",0
"7458","SJR2","T24","3","tintinnid agglutinated 20 64",0
"7459","YBP1","FC","1","tintinnid agglutinated 20 64",0
"7460","YBP1","T24","1","tintinnid agglutinated 20 64",0
"7461","YBP1","FC","2","tintinnid agglutinated 20 64",0
"7462","YBP1","T24","2","tintinnid agglutinated 20 64",0
"7463","YBP1","FC","3","tintinnid agglutinated 20 64",0
"7464","YBP1","T24","3","tintinnid agglutinated 20 64",0
"7465","LSZ2","FC","1","tintinnid agglutinated 20 64",0
"7466","LSZ2","T24","1","tintinnid agglutinated 20 64",0
"7467","LSZ2","FC","2","tintinnid agglutinated 20 64",0
"7468","LSZ2","T24","2","tintinnid agglutinated 20 64",0
"7469","LSZ2","FC","3","tintinnid agglutinated 20 64",0
"7470","LSZ2","T24","3","tintinnid agglutinated 20 64",0
"7471","WLD2","FC","1","tintinnid agglutinated 20 64",0
"7472","WLD2","T24","1","tintinnid agglutinated 20 64",0
"7473","WLD2","FC","2","tintinnid agglutinated 20 64",26
"7474","WLD2","T24","2","tintinnid agglutinated 20 64",0
"7475","WLD2","FC","3","tintinnid agglutinated 20 64",0
"7476","WLD2","T24","3","tintinnid agglutinated 20 64",0
"7477","SJR1","FC","1","tintinnid agglutinated 20 64",0
"7478","SJR1","T24","1","tintinnid agglutinated 20 64",0
"7479","SJR1","FC","2","tintinnid agglutinated 20 64",0
"7480","SJR1","T24","2","tintinnid agglutinated 20 64",0
"7481","SJR1","FC","3","tintinnid agglutinated 20 64",0
"7482","SJR1","T24","3","tintinnid agglutinated 20 64",0
"7483","YBP2","FC","1","tintinnid agglutinated 20 64",0
"7484","YBP2","T24","1","tintinnid agglutinated 20 64",0
"7485","YBP2","FC","2","tintinnid agglutinated 20 64",0
"7486","YBP2","T24","2","tintinnid agglutinated 20 64",0
"7487","YBP2","FC","3","tintinnid agglutinated 20 64",0
"7488","YBP2","T24","3","tintinnid agglutinated 20 64",0
"7489","SJR2","FC","1","tintinnid agglutinated 24 32",0
"7490","SJR2","T24","1","tintinnid agglutinated 24 32",0
"7491","SJR2","FC","2","tintinnid agglutinated 24 32",0
"7492","SJR2","T24","2","tintinnid agglutinated 24 32",0
"7493","SJR2","FC","3","tintinnid agglutinated 24 32",0
"7494","SJR2","T24","3","tintinnid agglutinated 24 32",0
"7495","YBP1","FC","1","tintinnid agglutinated 24 32",0
"7496","YBP1","T24","1","tintinnid agglutinated 24 32",0
"7497","YBP1","FC","2","tintinnid agglutinated 24 32",0
"7498","YBP1","T24","2","tintinnid agglutinated 24 32",0
"7499","YBP1","FC","3","tintinnid agglutinated 24 32",0
"7500","YBP1","T24","3","tintinnid agglutinated 24 32",0
"7501","LSZ2","FC","1","tintinnid agglutinated 24 32",0
"7502","LSZ2","T24","1","tintinnid agglutinated 24 32",0
"7503","LSZ2","FC","2","tintinnid agglutinated 24 32",0
"7504","LSZ2","T24","2","tintinnid agglutinated 24 32",0
"7505","LSZ2","FC","3","tintinnid agglutinated 24 32",0
"7506","LSZ2","T24","3","tintinnid agglutinated 24 32",0
"7507","WLD2","FC","1","tintinnid agglutinated 24 32",0
"7508","WLD2","T24","1","tintinnid agglutinated 24 32",0
"7509","WLD2","FC","2","tintinnid agglutinated 24 32",0
"7510","WLD2","T24","2","tintinnid agglutinated 24 32",0
"7511","WLD2","FC","3","tintinnid agglutinated 24 32",0
"7512","WLD2","T24","3","tintinnid agglutinated 24 32",0
"7513","SJR1","FC","1","tintinnid agglutinated 24 32",0
"7514","SJR1","T24","1","tintinnid agglutinated 24 32",0
"7515","SJR1","FC","2","tintinnid agglutinated 24 32",0
"7516","SJR1","T24","2","tintinnid agglutinated 24 32",0
"7517","SJR1","FC","3","tintinnid agglutinated 24 32",0
"7518","SJR1","T24","3","tintinnid agglutinated 24 32",0
"7519","YBP2","FC","1","tintinnid agglutinated 24 32",0
"7520","YBP2","T24","1","tintinnid agglutinated 24 32",0
"7521","YBP2","FC","2","tintinnid agglutinated 24 32",0
"7522","YBP2","T24","2","tintinnid agglutinated 24 32",0
"7523","YBP2","FC","3","tintinnid agglutinated 24 32",0
"7524","YBP2","T24","3","tintinnid agglutinated 24 32",1
"7525","SJR2","FC","1","tintinnid agglutinated 24 40",0
"7526","SJR2","T24","1","tintinnid agglutinated 24 40",0
"7527","SJR2","FC","2","tintinnid agglutinated 24 40",0
"7528","SJR2","T24","2","tintinnid agglutinated 24 40",0
"7529","SJR2","FC","3","tintinnid agglutinated 24 40",0
"7530","SJR2","T24","3","tintinnid agglutinated 24 40",0
"7531","YBP1","FC","1","tintinnid agglutinated 24 40",0
"7532","YBP1","T24","1","tintinnid agglutinated 24 40",0
"7533","YBP1","FC","2","tintinnid agglutinated 24 40",0
"7534","YBP1","T24","2","tintinnid agglutinated 24 40",0
"7535","YBP1","FC","3","tintinnid agglutinated 24 40",0
"7536","YBP1","T24","3","tintinnid agglutinated 24 40",4
"7537","LSZ2","FC","1","tintinnid agglutinated 24 40",0
"7538","LSZ2","T24","1","tintinnid agglutinated 24 40",0
"7539","LSZ2","FC","2","tintinnid agglutinated 24 40",0
"7540","LSZ2","T24","2","tintinnid agglutinated 24 40",0
"7541","LSZ2","FC","3","tintinnid agglutinated 24 40",0
"7542","LSZ2","T24","3","tintinnid agglutinated 24 40",0
"7543","WLD2","FC","1","tintinnid agglutinated 24 40",0
"7544","WLD2","T24","1","tintinnid agglutinated 24 40",0
"7545","WLD2","FC","2","tintinnid agglutinated 24 40",0
"7546","WLD2","T24","2","tintinnid agglutinated 24 40",0
"7547","WLD2","FC","3","tintinnid agglutinated 24 40",0
"7548","WLD2","T24","3","tintinnid agglutinated 24 40",0
"7549","SJR1","FC","1","tintinnid agglutinated 24 40",0
"7550","SJR1","T24","1","tintinnid agglutinated 24 40",0
"7551","SJR1","FC","2","tintinnid agglutinated 24 40",0
"7552","SJR1","T24","2","tintinnid agglutinated 24 40",0
"7553","SJR1","FC","3","tintinnid agglutinated 24 40",0
"7554","SJR1","T24","3","tintinnid agglutinated 24 40",0
"7555","YBP2","FC","1","tintinnid agglutinated 24 40",0
"7556","YBP2","T24","1","tintinnid agglutinated 24 40",0
"7557","YBP2","FC","2","tintinnid agglutinated 24 40",0
"7558","YBP2","T24","2","tintinnid agglutinated 24 40",0
"7559","YBP2","FC","3","tintinnid agglutinated 24 40",0
"7560","YBP2","T24","3","tintinnid agglutinated 24 40",0
"7561","SJR2","FC","1","tintinnid agglutinated 24 48",0
"7562","SJR2","T24","1","tintinnid agglutinated 24 48",0
"7563","SJR2","FC","2","tintinnid agglutinated 24 48",0
"7564","SJR2","T24","2","tintinnid agglutinated 24 48",0
"7565","SJR2","FC","3","tintinnid agglutinated 24 48",0
"7566","SJR2","T24","3","tintinnid agglutinated 24 48",0
"7567","YBP1","FC","1","tintinnid agglutinated 24 48",0
"7568","YBP1","T24","1","tintinnid agglutinated 24 48",0
"7569","YBP1","FC","2","tintinnid agglutinated 24 48",0
"7570","YBP1","T24","2","tintinnid agglutinated 24 48",3
"7571","YBP1","FC","3","tintinnid agglutinated 24 48",0
